,renda_mensal,quantidade_de_cheques_sem_fundo,valor_dos_restritivos,quantidade_de_protestos,valor_dos_protestos,modelo_score_1,modelo_score_2,modelo_score_3,modelo_score_4,id_do_cliente,tipo_de_score,compromentimento_da_renda,response
8234,0.04172431817483012,0,2.7517241379310344,0.0,0.0,230,270,297,722,933886104,1,50,MAU
764,0.1034037450419703,0,13.144827586206896,0.0,0.0,225,238,258,723,1116444817,1,75,BOM
9914,0.009962180610644772,0,0.0,0.0,0.0,648,687,571,778,1218867684,3,25,BOM
7658,0.1034037450419703,0,8.875862068965517,0.0,0.0,153,235,274,606,744385532,1,100,MAU
3266,0.07151861759370291,0,0.0,0.0,0.0,596,582,435,629,189645747,3,25,BOM
2318,0.07154936506472342,0,0.0,0.0,0.0,656,643,714,822,509945557,3,25,BOM
920,0.041601328290748085,0,0.0,0.0,0.0,583,638,679,775,56288982,3,25,BOM
7209,0.045414014697291144,0,0.0,0.0,0.0,540,638,605,611,381582059,3,25,MAU
5828,0.06856686037573409,0,1.2137931034482758,0.0,0.0,174,247,297,723,613708081,1,25,MAU
1792,0.0714878701226824,0,0.0,0.0,0.0,563,636,621,786,928405689,3,25,BOM
4994,0.042308520124219776,0,0.9172413793103448,0.0,0.0,269,245,321,718,1153955213,1,25,BOM
1788,0.010423392675952402,0,0.0,0.0,0.0,560,1,370,598,1065416064,3,25,BOM
3127,0.012544968176367494,0,0.0,0.0,0.0,850,643,843,791,384383160,4,25,BOM
624,0.0714571226516619,0,0.0,0.0,0.0,437,634,384,690,74800606,2,25,BOM
6573,0.07342496079697444,0,0.0,0.0,0.0,541,614,548,740,943629064,3,25,MAU
9533,0.010484887617993419,1,0.0,0.0,0.0,295,486,641,706,77358133,1,25,BOM
5670,0.008916766595947478,0,0.0,0.0,0.0,733,692,618,812,763506091,4,25,BOM
2808,0.017649048365771913,0,0.0,0.0,0.0,913,742,825,801,604330482,4,25,BOM
2183,0.04150908587768656,0,0.0,0.0,0.0,276,574,293,509,288049643,1,25,MAU
6982,0.07536205147126648,0,0.0,0.0,0.0,808,680,864,897,292312188,4,25,BOM
7765,0.0015681210220459332,0,0.0,0.0,0.0,717,663,419,638,835482208,4,25,BOM
6442,0.07745287950066107,0,7.972413793103448,0.0,0.0,61,218,266,632,819649898,1,50,MAU
8474,0.015281493097192754,0,0.0,0.0,0.0,480,682,728,664,989908124,2,25,BOM
5195,0.0027980198628662772,0,0.0,0.0,0.0,585,638,373,672,549526332,3,25,BOM
4067,0.04153983334870706,0,0.0,0.0,0.0,526,596,527,739,497766857,3,25,BOM
5501,0.07151861759370291,0,3.0206896551724136,0.0,0.0,4,225,133,566,716130948,1,75,MAU
9976,0.04150908587768656,0,0.0,0.0,0.0,714,688,616,818,48129253,4,25,BOM
7569,0.0100544230237063,0,0.4068965517241379,0.0,0.0,2,231,141,543,767646849,1,25,MAU
3320,0.07151861759370291,0,0.0,0.0,0.0,311,602,302,581,522489618,2,25,MAU
4747,0.014666543676782585,0,0.9379310344827586,0.0,0.0,174,247,266,602,88927898,1,25,BOM
4163,0.003966423761645604,0,0.0,0.0,0.0,530,691,511,826,905509733,3,25,BOM
6153,0.05353134704670541,0,0.20689655172413793,0.0,0.0,271,237,290,752,748769864,1,25,MAU
2405,0.011622544045752234,0,0.0,0.0,0.0,556,676,758,761,126803655,3,25,BOM
5463,0.045414014697291144,0,338.2758620689655,0.0,0.0,69,214,172,617,400337257,1,100,BOM
5076,0.012452725763305965,0,0.0,0.0,0.0,464,667,239,699,997946066,2,25,BOM
9871,0.0714878701226824,0,0.0,1.0,140.0,376,321,368,740,670217249,2,25,BOM
5784,0.015097008271069703,0,3.8482758620689657,0.0,0.0,226,252,274,747,886267387,1,50,BOM
2674,0.015404482981274788,0,0.0,0.0,0.0,715,640,741,735,721854937,4,25,MAU
1793,0.030747471020508566,1,0.0,0.0,0.0,365,483,615,900,454654259,2,25,BOM
7999,0.045414014697291144,0,0.0,0.0,0.0,235,642,235,620,947160887,1,25,BOM
2173,0.06143344709897611,0,0.6620689655172414,0.0,0.0,300,265,297,663,133989088,2,25,BOM
3015,0.0714571226516619,0,0.0,0.0,0.0,484,644,433,722,312894191,2,25,MAU
8456,0.10361897733911386,0,0.0,0.0,0.0,917,675,778,861,639283351,4,25,BOM
1392,0.04153983334870706,0,7.2,0.0,0.0,158,221,243,718,598119345,1,75,BOM
4028,0.1414691141653599,0,0.0,1.0,3818.0,194,262,250,764,350769948,1,100,BOM
3460,0.09537865510561756,0,0.9241379310344827,0.0,0.0,175,219,250,591,114868529,1,25,BOM
5238,0.0018448482612305125,0,0.0,0.0,0.0,337,624,375,646,752423474,2,25,BOM
6617,0.2266088614211481,0,0.0,0.0,0.0,712,611,465,751,83203909,4,25,BOM
5750,0.0059957568489991675,0,0.0,0.0,0.0,532,683,709,662,744872680,3,25,MAU
2285,0.07154936506472342,0,0.0,0.0,0.0,706,677,624,764,1037283267,4,25,BOM
224,0.008086584878393747,0,0.0,0.0,0.0,610,615,496,761,49956058,3,25,BOM
3842,0.07536205147126648,0,0.0,0.0,0.0,607,593,339,726,224842190,3,25,BOM
7017,0.06152568951203763,0,85.27586206896552,2.0,2121.0,319,243,352,839,608105879,2,100,MAU
3478,0.006733696153491377,0,0.0,0.0,0.0,518,1,513,598,405330524,3,25,BOM
7774,0.013098422654736645,0,1.1724137931034482,0.0,0.0,173,268,250,547,446250956,1,25,BOM
7893,0.07536205147126648,0,0.0,0.0,0.0,596,651,659,741,205965205,3,25,BOM
2832,0.008978261537988502,0,0.0,8.0,4092.0,249,245,321,653,89780407,1,100,MAU
8814,0.0006149494204101685,0,0.0,0.0,0.0,580,664,456,653,615413099,3,25,BOM
8509,0.007502382929004091,0,0.0,0.0,0.0,432,613,206,584,962506049,2,25,MAU
8928,0.07154936506472342,0,0.0,0.0,0.0,903,739,835,952,350161013,4,25,BOM
1452,0.07536205147126648,0,0.0,0.0,0.0,725,681,704,725,1086485215,4,25,BOM
2275,0.003689696522461025,0,0.0,0.0,0.0,880,722,849,800,596292540,4,25,BOM
395,0.07536205147126648,7,2.731034482758621,0.0,0.0,92,149,196,689,314964570,1,50,MAU
3510,0.0714878701226824,0,0.0,0.0,0.0,726,678,667,812,810272299,4,25,BOM
6154,0.06161793192509915,0,0.0,0.0,0.0,895,691,768,863,1175024364,4,25,BOM
1202,0.0010454140146972865,0,0.0,0.0,0.0,462,575,462,670,241039861,2,25,BOM
8347,0.009716200842480704,0,0.0,0.0,0.0,443,647,506,653,638309055,2,25,BOM
96,0.020385573286597174,1,11.875862068965517,0.0,0.0,201,195,266,536,1009028683,1,100,BOM
8329,0.08747655505334685,0,5.593103448275862,0.0,0.0,39,244,211,582,456481064,1,100,BOM
7760,0.0714571226516619,0,10.73103448275862,0.0,0.0,141,233,250,608,677646256,1,100,BOM
8480,0.07536205147126648,0,6.220689655172414,0.0,0.0,44,217,203,584,289632874,1,100,MAU
1153,0.07536205147126648,0,0.0,0.0,0.0,754,683,773,857,217413183,4,25,BOM
5535,0.09537865510561756,0,0.0,0.0,0.0,641,622,517,837,870313290,3,25,MAU
667,0.00621098914614273,0,0.9379310344827586,0.0,0.0,211,224,266,573,787254556,1,25,MAU
2272,0.018141007902100048,0,0.0,0.0,0.0,772,674,741,859,211689194,4,25,BOM
4230,0.1080773606370876,0,5.1931034482758625,0.0,0.0,240,245,305,703,1167473570,1,25,BOM
2287,0.10789287581096453,0,0.0,0.0,0.0,999,747,914,868,1205958262,4,25,BOM
7162,0.07164160747778495,0,0.0,0.0,0.0,752,718,631,913,458186082,4,25,BOM
200,0.1034037450419703,0,96.38620689655173,0.0,0.0,237,244,345,679,1074428302,1,100,MAU
7748,0.07536205147126648,0,43.69655172413793,0.0,0.0,140,225,250,586,397170795,1,100,BOM
8543,0.06942778956430833,0,12.220689655172414,0.0,0.0,225,221,282,673,295600437,1,100,BOM
696,0.1034037450419703,0,0.0,0.0,0.0,654,690,795,765,1178921548,3,25,BOM
1817,0.007963594994311714,0,13.296551724137931,5.0,883.0,215,212,282,480,308753433,1,100,BOM
1574,0.09962180610644773,0,0.0,0.0,0.0,828,726,799,825,1035578249,4,25,BOM
5818,0.0714571226516619,0,0.0,0.0,0.0,748,683,741,746,69929126,4,25,BOM
6887,0.07151861759370291,0,0.0,0.0,0.0,569,663,572,747,371717312,3,25,BOM
6143,0.014820281031885124,0,0.0,0.0,0.0,340,599,277,694,364775453,2,25,BOM
6542,0.09949881622236571,0,0.0,0.0,0.0,894,703,803,787,340052692,4,25,BOM
136,0.07154936506472342,0,0.0,0.0,0.0,689,632,723,767,266493344,3,25,BOM
7429,0.07536205147126648,0,32.57931034482758,0.0,0.0,44,231,196,599,1096349962,1,100,BOM
1748,0.09138148387295145,0,0.7310344827586207,1.0,299.0,50,267,297,581,644885553,1,50,BOM
5026,0.013221412538818679,0,0.0,0.0,0.0,597,681,487,658,813560548,3,25,BOM
4822,0.0714878701226824,0,0.0,0.0,0.0,734,687,610,812,485101009,4,25,BOM
3051,0.07536205147126648,0,0.0,0.0,0.0,723,704,757,671,601772955,4,25,BOM
5801,0.014574301263721057,0,85.24827586206897,0.0,0.0,182,251,290,665,809663364,1,100,BOM
3268,0.07536205147126648,0,0.0,0.0,0.0,534,608,547,787,161512950,3,25,MAU
9030,0.07536205147126648,0,4.6482758620689655,0.0,0.0,30,215,196,629,1207541493,1,100,BOM
7914,0.045414014697291144,0,195.6,0.0,0.0,70,266,219,584,1125457055,1,100,BOM
8626,0.05740552839528948,1,0.0,0.0,0.0,271,514,478,731,976876915,1,25,BOM
6796,0.0009224241306152528,0,5.931034482758621,0.0,0.0,160,237,266,576,588011024,1,50,BOM
2612,0.09537865510561756,0,0.0,0.0,0.0,752,682,820,789,705657266,4,25,BOM
4796,0.045414014697291144,0,2.013793103448276,0.0,0.0,44,225,219,598,3798785,1,25,BOM
8863,0.0031362420440918734,0,0.0,0.0,0.0,575,663,506,704,448930270,3,25,BOM
7259,0.0076561202841066295,0,0.0,0.0,0.0,556,696,513,673,465736876,3,25,BOM
2145,0.00528856501552747,0,0.0,0.0,0.0,587,685,523,791,1039840794,3,25,BOM
8427,0.07158011253574394,0,0.0,0.0,0.0,663,656,425,769,367454767,3,25,BOM
3045,0.07151861759370291,0,0.0,0.0,0.0,798,686,811,834,384870308,4,25,BOM
9744,0.09150447375703348,0,5.317241379310345,0.0,0.0,250,225,211,677,769230080,1,50,MAU
7529,0.07536205147126648,0,17.517241379310345,0.0,0.0,39,218,188,579,326656122,1,100,BOM
3980,0.1034037450419703,0,0.0,0.0,0.0,676,628,644,767,1084536623,3,25,BOM
4405,0.011284321864526645,0,0.0,0.0,0.0,625,1,501,598,868608272,3,25,BOM
3234,0.007071918334716966,0,0.0,0.0,0.0,505,676,585,695,560608949,3,25,BOM
4914,0.07536205147126648,0,0.503448275862069,0.0,0.0,207,236,172,693,511163427,1,25,MAU
4194,0.09550164498969958,0,0.0,0.0,0.0,650,658,673,803,1066512147,3,25,BOM
4272,0.015127755742090208,0,43.02068965517241,0.0,0.0,39,221,196,498,1131911766,1,100,BOM
5132,0.0714571226516619,0,0.0,0.0,0.0,427,574,315,609,476819493,2,25,MAU
2538,0.006333979030224764,0,0.0,0.0,0.0,620,657,582,740,155301813,3,25,BOM
4547,0.045414014697291144,0,4.406896551724138,0.0,0.0,61,273,180,691,719662771,1,100,MAU
7843,0.01168403898779325,0,0.35172413793103446,0.0,0.0,175,261,180,603,465615089,1,25,MAU
9590,0.01359038219106478,0,4.103448275862069,0.0,0.0,2,263,235,559,296087585,1,75,MAU
4616,0.09968330104848876,0,7.76551724137931,0.0,0.0,65,253,305,663,315938866,1,100,BOM
3721,0.009839190726562738,0,0.0,0.0,0.0,356,557,253,547,1192683479,2,25,BOM
2796,0.11139808750730253,0,0.0,2.0,209.0,251,225,297,601,967012168,1,25,BOM
2867,0.045414014697291144,0,1.5448275862068965,1.0,648.0,118,219,290,613,301689787,1,50,BOM
8099,0.0714571226516619,0,0.0,0.0,0.0,633,642,705,762,126925442,3,25,BOM
9669,0.045414014697291144,0,0.0,0.0,0.0,209,580,217,583,15977485,1,25,MAU
2198,0.012913937828613595,0,0.0,0.0,0.0,663,670,672,669,569499400,3,25,BOM
7617,0.0059650093779786625,0,0.0,0.0,0.0,369,628,461,631,122662897,2,25,MAU
1953,0.007102665805737478,0,15.110344827586207,0.0,0.0,25,233,211,527,461717905,1,100,BOM
5087,0.04175506564585063,0,0.0,0.0,0.0,906,697,833,895,571082631,4,25,BOM
9090,0.01168403898779325,0,0.0,0.0,0.0,507,659,596,649,1035212888,3,25,BOM
2446,0.07536205147126648,0,0.0,0.0,0.0,693,691,697,768,525777867,3,25,BOM
2720,0.0067951910955323935,0,0.0,0.0,0.0,681,729,637,689,267224066,3,25,MAU
4933,0.013375149893921225,0,0.0,0.0,0.0,951,702,827,801,1119002344,4,25,BOM
169,0.002828767333886789,0,0.0,0.0,0.0,287,621,295,591,1196946024,1,25,BOM
3588,0.07342496079697444,0,0.0,0.0,0.0,626,621,536,735,373300543,3,25,MAU
6402,0.04150908587768656,0,0.0,0.0,0.0,187,587,162,687,537225845,1,25,BOM
6126,0.02819543092580635,0,0.0,0.0,0.0,623,581,559,860,1155173083,3,25,BOM
2910,0.028472158164990928,0,9.820689655172414,0.0,0.0,162,206,250,702,392908250,1,100,MAU
6196,0.07536205147126648,0,0.0,0.0,0.0,687,681,797,780,123150045,3,25,BOM
4069,0.0006149494204101685,0,0.0,0.0,0.0,461,655,419,644,110240623,2,25,BOM
9635,0.04153983334870706,0,0.0,0.0,0.0,454,551,200,746,16586420,2,25,MAU
5291,0.10792362328198506,0,0.0,0.0,0.0,994,693,739,912,207061288,4,25,MAU
7844,0.07938997017495311,0,0.0,0.0,0.0,478,638,446,788,685805985,2,25,BOM
1812,0.08738431264028533,0,0.0,0.0,0.0,660,696,779,780,437238718,3,25,BOM
6383,0.06958152691941087,0,0.0,0.0,0.0,543,579,632,698,219848923,3,25,MAU
7303,0.07536205147126648,0,0.0,0.0,0.0,785,679,746,780,975293684,4,25,BOM
9816,0.07213356701411308,0,6.510344827586207,0.0,0.0,183,236,290,760,134719810,1,75,BOM
7665,0.012452725763305965,0,0.0,0.0,0.0,71,586,433,506,503856207,1,25,BOM
7541,0.09952956369338621,0,0.0,0.0,0.0,855,676,725,891,417143863,4,25,BOM
3994,0.07151861759370291,0,0.0,0.0,0.0,626,619,543,736,584844562,3,25,BOM
5762,0.01359038219106478,0,0.0,0.0,0.0,756,682,797,846,728187861,4,25,BOM
6039,0.07161086000676443,0,0.0,0.0,0.0,803,681,786,849,1100490720,4,25,BOM
6380,0.01168403898779325,0,1.2,1.0,281.0,87,229,196,687,266980492,1,25,BOM
5508,0.0714878701226824,0,0.0,0.0,0.0,492,592,381,627,177954195,2,25,BOM
7306,0.003781938935522554,0,3.3655172413793104,0.0,0.0,132,243,243,620,398754026,1,50,BOM
5952,0.0001229898840820337,0,0.0,0.0,0.0,473,1,1,1,316669588,2,25,BOM
9728,0.07536205147126648,0,0.0,0.0,0.0,353,591,211,596,1162602090,2,25,BOM
6361,0.045414014697291144,0,0.0,0.0,0.0,495,596,344,651,764236813,2,25,MAU
8225,0.08772253482151093,0,0.0,0.0,0.0,617,681,685,731,652679921,3,25,BOM
474,0.07151861759370291,0,0.0,0.0,0.0,661,668,622,815,978703720,3,25,BOM
8371,0.01051563508901393,0,0.0,0.0,0.0,401,636,514,631,279402766,2,25,BOM
7337,0.03382221812255942,0,21.910344827586208,0.0,0.0,245,217,290,693,1052263068,1,100,MAU
2598,0.0043353934138917055,0,0.0,0.0,0.0,285,565,509,657,564018985,1,25,BOM
5154,0.07536205147126648,0,0.0,0.0,0.0,580,689,610,751,42892412,3,25,BOM
9946,0.09150447375703348,0,0.0,0.0,0.0,415,623,331,677,4164146,2,25,MAU
8476,0.09949881622236571,0,0.0,0.0,0.0,708,686,796,782,998433214,4,25,BOM
4687,0.01469729114780309,0,0.0,0.0,0.0,578,686,588,747,988203106,3,25,BOM
2140,0.07536205147126648,0,0.0,0.0,0.0,373,584,409,656,870556864,2,25,BOM
9863,0.0038434338775635707,0,0.0,0.0,0.0,292,628,228,568,810150512,1,25,BOM
7608,0.004089413645727638,0,0.0,0.0,0.0,582,639,564,810,1181479075,3,25,BOM
6619,0.07536205147126648,0,0.0,0.0,0.0,801,648,499,739,498375792,4,25,MAU
2588,0.10786212833994403,0,0.0,0.0,0.0,924,721,837,876,186722859,4,25,BOM
5112,0.06955077944839037,0,23.8,0.0,0.0,157,232,282,619,1036674332,1,100,MAU
3201,0.10355748239707284,0,10.041379310344828,0.0,0.0,160,218,290,705,683004884,1,50,MAU
8241,0.07158011253574394,0,0.0,0.0,0.0,410,645,581,720,161391163,2,25,BOM
1026,0.11139808750730253,0,0.0,2.0,1528.0,220,202,274,561,861909987,1,50,BOM
9455,0.07536205147126648,0,0.0,0.0,0.0,284,582,528,608,1188055573,1,25,MAU
359,0.07536205147126648,0,35.40689655172414,0.0,0.0,116,231,227,655,184408906,1,100,MAU
9483,0.00811733234941426,0,1.2482758620689656,0.0,0.0,201,535,258,571,387671409,1,25,MAU
9510,0.006333979030224764,0,1.1793103448275861,0.0,0.0,2,238,180,564,1154320574,1,25,BOM
6214,0.07151861759370291,0,0.0,0.0,0.0,726,654,660,805,57506852,4,25,BOM
1186,0.04117086369646096,0,0.0,24.0,16817.0,218,240,274,558,257481106,1,75,BOM
3687,0.0714878701226824,0,5.275862068965517,0.0,0.0,267,265,250,718,646103423,1,25,MAU
4129,0.09537865510561756,0,8.220689655172414,0.0,0.0,157,222,235,651,877011575,1,100,BOM
4689,0.04150908587768656,0,0.0,0.0,0.0,647,601,554,738,408131625,3,25,MAU
8873,0.0714878701226824,0,0.0,0.0,0.0,484,628,523,736,304856249,2,25,MAU
3079,0.0022445653844971256,0,0.0,0.0,0.0,822,673,768,806,1123143102,4,25,BOM
6673,0.002951757217968823,0,0.0,0.0,0.0,361,649,436,551,1175511512,2,25,BOM
5673,0.010792362328198503,0,0.0,0.0,0.0,316,624,301,636,586427793,2,25,BOM
4966,0.045414014697291144,0,18.99310344827586,0.0,0.0,2,210,172,591,1082100883,1,100,BOM
8857,0.08338714140761921,3,0.0,1.0,462.0,243,486,567,682,125707572,1,25,BOM
4858,0.0714878701226824,0,0.0,0.0,0.0,537,694,370,759,218143905,3,25,BOM
5626,0.0043353934138917055,0,0.0,0.0,0.0,660,653,730,774,631854344,3,25,BOM
6527,0.0714878701226824,0,5.489655172413793,0.0,0.0,13,530,78,638,331405815,1,100,BOM
8380,0.014482058850659535,0,1.7241379310344827,0.0,0.0,134,228,219,643,874332261,1,25,BOM
2037,0.005319312486547982,0,16.606896551724137,0.0,0.0,227,220,297,609,587767450,1,100,MAU
5870,0.01306767518371614,0,0.0,0.0,0.0,531,662,688,644,291581466,3,25,BOM
3563,0.01288319035759309,0,0.0,0.0,0.0,619,625,558,760,777146235,3,25,BOM
3595,0.09150447375703348,0,16.282758620689656,0.0,0.0,184,245,290,580,441988411,1,100,BOM
700,6.149494204101685e-05,0,0.0,0.0,0.0,462,616,569,743,698228259,2,25,MAU
3445,0.09949881622236571,0,0.503448275862069,0.0,0.0,121,230,235,582,195004375,1,25,BOM
9824,0.002029333087353563,0,0.0,0.0,0.0,586,686,601,643,100619450,3,25,BOM
9433,0.002152322971435597,0,0.0,0.0,0.0,799,652,730,721,606644435,4,25,BOM
7343,0.045414014697291144,0,0.0,0.0,0.0,383,615,279,780,1021329170,2,25,MAU
2413,0.09537865510561756,0,0.0,0.0,0.0,550,621,626,820,105125569,3,25,BOM
9034,0.010115917965747317,0,0.0,3.0,2154.0,247,621,400,620,218265692,1,25,BOM
1175,0.045414014697291144,0,155.42758620689656,0.0,0.0,118,231,203,602,819162750,1,100,BOM
804,0.0023675552685791593,0,0.0,0.0,0.0,716,679,624,749,1079908717,4,25,BOM
1536,0.01386710943024936,0,0.0,0.0,0.0,333,578,215,653,1103048247,2,25,MAU
3923,0.09184269593825907,0,0.0,0.0,0.0,618,652,706,696,720149919,3,25,BOM
6711,0.07151861759370291,0,0.0,0.0,0.0,604,692,596,788,338591248,3,25,BOM
2898,0.0714571226516619,0,0.6344827586206897,0.0,0.0,219,220,235,659,674845155,1,25,BOM
7283,0.1034037450419703,0,0.0,0.0,0.0,816,695,843,999,111458493,4,25,BOM
4261,0.09153522122805399,0,0.0,0.0,0.0,744,632,738,766,917079498,4,25,BOM
4974,0.013897856901269871,0,0.0,0.0,0.0,656,662,463,723,212663490,3,25,BOM
1277,0.1034037450419703,0,0.9103448275862069,0.0,0.0,192,226,243,655,670826184,1,25,BOM
5717,0.014820281031885124,0,0.0,0.0,0.0,826,623,728,787,551596711,4,25,MAU
5836,0.02822617839682686,0,0.0,0.0,0.0,781,678,816,790,62865480,4,25,BOM
3470,0.07536205147126648,0,0.0,0.0,0.0,552,653,522,712,537347632,3,25,BOM
9836,0.07154936506472342,0,0.0,0.0,0.0,630,685,673,841,1103535395,3,25,BOM
9198,0.009808443255542233,0,0.0,0.0,0.0,433,663,655,633,1128136369,2,25,BOM
6792,0.0031669895151123784,0,0.0,0.0,0.0,791,700,794,812,468416190,4,25,BOM
6916,0.032377086984595516,0,0.0,0.0,0.0,638,634,672,793,30470138,3,25,BOM
4969,0.07536205147126648,0,0.0,0.0,0.0,651,666,624,786,421528195,3,25,BOM
7594,0.06955077944839037,8,0.0,6.0,683.0,282,480,560,632,455628555,1,25,MAU
3480,0.008394059588598839,0,0.0,0.0,0.0,840,662,687,739,23771853,4,25,MAU
1380,0.013559634720044275,0,0.0,0.0,0.0,710,654,692,790,272826268,4,25,BOM
3168,0.11139808750730253,0,0.0,0.0,0.0,777,690,863,899,74313458,4,25,BOM
3202,0.06976601174553393,0,0.0,0.0,0.0,746,678,857,799,516887416,4,25,BOM
8786,6.149494204101685e-05,0,14.289655172413793,0.0,0.0,98,209,258,646,896984643,1,100,MAU
4035,0.1034037450419703,0,0.0,0.0,0.0,651,617,445,706,691773548,3,25,MAU
6736,0.04150908587768656,0,0.0,0.0,0.0,743,671,678,913,443815216,4,25,BOM
3679,0.0416320757617686,0,0.0,0.0,0.0,433,606,493,761,773127264,2,25,BOM
1397,0.08750730252436736,0,2.3241379310344827,0.0,0.0,191,257,290,628,982966265,1,25,BOM
165,0.08145005073332719,3,72.17241379310344,0.0,0.0,193,98,290,680,324585743,1,100,MAU
5539,0.1034037450419703,0,0.0,0.0,0.0,463,625,370,703,30835499,2,25,BOM
7846,0.010238907849829351,0,138.53793103448277,3.0,6463.0,131,135,266,469,707240497,1,100,MAU
7418,0.020662300525781753,0,0.0,0.0,0.0,708,581,562,703,901490762,4,25,BOM
4159,0.10776988592688251,0,0.0,0.0,0.0,866,721,778,922,544654852,4,25,BOM
6727,0.07151861759370291,0,0.0,0.0,0.0,787,666,796,840,1033751444,4,25,BOM
2916,0.011253574393506133,0,0.0,0.0,0.0,256,631,346,676,332623685,1,25,MAU
3751,0.004150908587768655,0,0.0,0.0,0.0,359,596,369,677,414342762,2,25,BOM
5477,0.07536205147126648,0,0.0,0.0,0.0,534,588,269,669,422258917,3,25,MAU
8559,0.1034037450419703,0,0.0,0.0,0.0,516,634,547,699,441379476,3,25,MAU
60,0.07536205147126648,0,2.0344827586206895,0.0,0.0,134,556,297,615,868242911,1,25,BOM
354,0.0402484395658457,0,0.4413793103448276,0.0,0.0,250,240,313,758,863127857,1,25,BOM
2117,0.0714878701226824,0,4.827586206896552,0.0,0.0,83,240,211,679,327021483,1,100,BOM
6185,0.010484887617993419,0,14.937931034482759,0.0,0.0,135,214,250,535,495574691,1,100,BOM
2263,0.09952956369338621,0,0.0,0.0,0.0,865,676,896,778,941071537,4,25,BOM
8413,0.13535036743227868,0,494.73793103448276,0.0,0.0,220,258,282,846,711868403,1,100,BOM
2223,0.009439473603296125,16,11.551724137931034,0.0,0.0,136,96,219,524,467441894,1,100,BOM
1416,0.09968330104848876,0,0.0,0.0,0.0,914,735,813,850,479011659,4,25,BOM
7499,0.0015066260800049164,0,0.0,0.0,0.0,479,662,558,662,650487755,2,25,BOM
538,0.012391230821264948,0,12.10344827586207,1.0,109.0,158,246,227,616,603234399,1,100,BOM
81,0.07536205147126648,0,0.0,0.0,0.0,186,620,345,607,1211804038,1,25,BOM
1414,0.09150447375703348,0,0.0,0.0,0.0,694,662,773,743,655602809,3,25,BOM
4990,0.00021523229714355552,0,11.944827586206896,0.0,0.0,2,238,164,470,251635330,1,100,BOM
3936,0.0714878701226824,0,0.0,0.0,0.0,235,544,211,529,115112103,1,25,MAU
5942,0.04150908587768656,0,422.19310344827585,4.0,1618.0,92,215,203,614,390228936,1,100,BOM
789,0.08351013129170125,0,0.0,0.0,0.0,543,577,692,624,209375241,3,25,MAU
3283,0.008394059588598839,0,0.0,0.0,0.0,743,666,764,700,1067851804,4,25,BOM
3934,0.045414014697291144,0,0.0,0.0,0.0,515,569,424,660,1024130271,3,25,MAU
943,0.004243151000830184,0,0.0,0.0,0.0,704,648,717,864,388523918,4,25,BOM
3454,0.09150447375703348,0,0.0,0.0,0.0,560,638,555,703,653776004,3,25,BOM
390,0.045414014697291144,0,0.0,0.0,0.0,630,598,334,690,880421611,3,25,MAU
2006,0.0714878701226824,0,0.0,0.0,0.0,844,761,819,830,487414962,4,25,BOM
1482,0.006918180979614427,0,15.710344827586207,1.0,85.0,91,228,188,577,892113163,1,100,MAU
4334,0.06955077944839037,0,13.73793103448276,0.0,0.0,186,236,290,680,398875813,1,75,MAU
5425,0.019770623866187005,0,0.0,0.0,0.0,516,567,247,678,121688601,3,25,BOM
7265,0.05356209451772591,0,0.0,0.0,0.0,908,777,900,935,1176972956,4,25,BOM
8975,0.04150908587768656,0,0.0,0.0,0.0,573,643,800,686,913304101,3,25,BOM
1891,0.07170310241982597,0,0.0,0.0,0.0,649,662,707,790,516765629,3,25,BOM
1872,0.009839190726562738,0,43.69655172413793,0.0,0.0,136,225,258,600,1034603953,1,100,BOM
8039,0.07151861759370291,0,0.0,0.0,0.0,463,681,613,768,945212295,2,25,BOM
5106,0.01644989699597208,0,0.0,0.0,0.0,960,714,860,924,839622966,4,25,BOM
1855,0.08145005073332719,0,88.61379310344827,0.0,0.0,230,251,313,736,1014509098,1,100,BOM
4684,0.07342496079697444,0,49.33103448275862,0.0,0.0,193,214,235,748,1201452143,1,100,BOM
421,0.09959105863542723,0,0.0,0.0,0.0,474,571,461,603,993196373,2,25,MAU
1948,0.026412077606616853,0,0.0,0.0,0.0,832,711,835,825,530771134,4,25,BOM
